labyrinth_id,labyrinth_name,theme,order,quality
095,Synod of Ifrit & Fearsomecritters,Orders,Einherjar,Q11_Transcendent
096,Synod of Ekek & HuginnandMuninn,Orders,Misi-ginebig,Q1_Common
096,Synod of Ekek & HuginnandMuninn,Orders,Misi-kinepikw,Q2_Uncommon
096,Synod of Ekek & HuginnandMuninn,Orders,Hiisi,Q3_Rare
096,Synod of Ekek & HuginnandMuninn,Orders,Tsi-noo,Q4_Superior
096,Synod of Ekek & HuginnandMuninn,Orders,Samebito,Q5_Epic
096,Synod of Ekek & HuginnandMuninn,Orders,Sisiutl,Q6_Mythic
096,Synod of Ekek & HuginnandMuninn,Orders,Si-Te-Cah,Q7_Ancient
096,Synod of Ekek & HuginnandMuninn,Orders,Etiäinen,Q8_Arcane
096,Synod of Ekek & HuginnandMuninn,Orders,Vision Serpent,Q9_Celestial
096,Synod of Ekek & HuginnandMuninn,Orders,Huginn and Muninn,Q10_Ethereal
096,Synod of Ekek & HuginnandMuninn,Orders,Ekek,Q11_Transcendent
097,Circle of Elf and Kesaran-pasaran,Orders,Piasa,Q1_Common
097,Circle of Elf and Kesaran-pasaran,Orders,Piatek,Q2_Uncommon
097,Circle of Elf and Kesaran-pasaran,Orders,Rakshasa,Q3_Rare
097,Circle of Elf and Kesaran-pasaran,Orders,Tigre Capiangos,Q4_Superior
097,Circle of Elf and Kesaran-pasaran,Orders,Ethiopian Pegasus,Q5_Epic
097,Circle of Elf and Kesaran-pasaran,Orders,Kesaran-pasaran,Q6_Mythic
097,Circle of Elf and Kesaran-pasaran,Orders,Eldjötnar,Q7_Ancient
097,Circle of Elf and Kesaran-pasaran,Orders,‘Elepaio,Q8_Arcane
097,Circle of Elf and Kesaran-pasaran,Orders,Elf,Q9_Celestial
097,Circle of Elf and Kesaran-pasaran,Orders,Eloko,Q10_Ethereal
097,Circle of Elf and Kesaran-pasaran,Orders,Emim,Q11_Transcendent
098,Covenant of Enkō & Epimeliad,Orders,Enkō,Q1_Common
098,Covenant of Enkō & Epimeliad,Orders,Encantado,Q2_Uncommon
098,Covenant of Enkō & Epimeliad,Orders,Enenra,Q3_Rare
098,Covenant of Enkō & Epimeliad,Orders,Enfield,Q4_Superior
098,Covenant of Enkō & Epimeliad,Orders,Epimeliad,Q5_Epic
098,Covenant of Enkō & Epimeliad,Orders,Erinyes,Q6_Mythic
098,Covenant of Enkō & Epimeliad,Orders,Erlking,Q7_Ancient
098,Covenant of Enkō & Epimeliad,Orders,Erymanthian Boar,Q8_Arcane
098,Covenant of Enkō & Epimeliad,Orders,Ettin,Q9_Celestial
098,Covenant of Enkō & Epimeliad,Orders,Ewah,Q10_Ethereal
098,Covenant of Enkō & Epimeliad,Orders,Fachen,Q11_Transcendent
099,Seal of Faun & PegacornPegasus-un,Orders,Pegaeae,Q1_Common
099,Seal of Faun & PegacornPegasus-un,Orders,Napaeae,Q2_Uncommon
099,Seal of Faun & PegacornPegasus-un,Orders,Pegasus,Q3_Rare
099,Seal of Faun & PegacornPegasus-un,Orders,Pegacorn – Pegasus-unicorn hybrid,Q4_Superior
099,Seal of Faun & PegacornPegasus-un,Orders,Tepegoz,Q5_Epic
099,Seal of Faun & PegacornPegasus-un,Orders,Heikegani,Q6_Mythic
099,Seal of Faun & PegacornPegasus-un,Orders,Fafnir,Q7_Ancient
099,Seal of Faun & PegacornPegasus-un,Orders,Falak,Q8_Arcane
099,Seal of Faun & PegacornPegasus-un,Orders,Familiar,Q9_Celestial
099,Seal of Faun & PegacornPegasus-un,Orders,Faun,Q10_Ethereal
099,Seal of Faun & PegacornPegasus-un,Orders,Fear gorta,Q11_Transcendent
100,Circle of Ker and Werehyena,Orders,Gaokerena,Q1_Common
100,Circle of Ker and Werehyena,Orders,Ker,Q2_Uncommon
100,Circle of Ker and Werehyena,Orders,Herensuge,Q3_Rare
100,Circle of Ker and Werehyena,Orders,Werehyena,Q4_Superior
100,Circle of Ker and Werehyena,Orders,Nereid,Q5_Epic
100,Circle of Ker and Werehyena,Orders,Knocker,Q6_Mythic
100,Circle of Ker and Werehyena,Orders,Knucker,Q7_Ancient
100,Circle of Ker and Werehyena,Orders,Shōkera,Q8_Arcane
100,Circle of Ker and Werehyena,Orders,Revenant,Q9_Celestial
100,Circle of Ker and Werehyena,Orders,Tibicena,Q10_Ethereal
100,Circle of Ker and Werehyena,Orders,Werewolf,Q11_Transcendent
101,Synod of LaMojana & JackFrost-Personif,Orders,Flatwoods Monster,Q1_Common
101,Synod of LaMojana & JackFrost-Personif,Orders,Frankenstein monster,Q2_Uncommon
101,Synod of LaMojana & JackFrost-Personif,Orders,Pope Lick Monster,Q3_Rare
101,Synod of LaMojana & JackFrost-Personif,Orders,Flying Spaghetti Monster,Q4_Superior
101,Synod of LaMojana & JackFrost-Personif,Orders,Shug Monkey,Q5_Epic
101,Synod of LaMojana & JackFrost-Personif,Orders,Taotao Mona,Q6_Mythic
101,Synod of LaMojana & JackFrost-Personif,Orders,La Mojana,Q7_Ancient
101,Synod of LaMojana & JackFrost-Personif,Orders,Ichneumon,Q8_Arcane
101,Synod of LaMojana & JackFrost-Personif,Orders,Leimoniads,Q9_Celestial
101,Synod of LaMojana & JackFrost-Personif,Orders,Mono Grande,Q10_Ethereal
101,Synod of LaMojana & JackFrost-Personif,Orders,"Jack Frost - Personified of ice, winter and snow",Q11_Transcendent
102,Covenant of Fext & Firedrake,Orders,Skogsrå,Q1_Common
102,Covenant of Fext & Firedrake,Orders,Pita-skog,Q2_Uncommon
102,Covenant of Fext & Firedrake,Orders,Skookum,Q3_Rare
102,Covenant of Fext & Firedrake,Orders,Fei Lian,Q4_Superior
102,Covenant of Fext & Firedrake,Orders,Fenghuang,Q5_Epic
102,Covenant of Fext & Firedrake,Orders,Fenodyree,Q6_Mythic
102,Covenant of Fext & Firedrake,Orders,Fenrir,Q7_Ancient
102,Covenant of Fext & Firedrake,Orders,Fext,Q8_Arcane
102,Covenant of Fext & Firedrake,Orders,Fiery serpents,Q9_Celestial
102,Covenant of Fext & Firedrake,Orders,Firedrake,Q10_Ethereal
102,Covenant of Fext & Firedrake,Orders,Fish-man,Q11_Transcendent
103,Accord of Sjörå and Futakuchi-onna,Orders,Sjövættir,Q1_Common
103,Accord of Sjörå and Futakuchi-onna,Orders,Vættir,Q2_Uncommon
103,Accord of Sjörå and Futakuchi-onna,Orders,Landvættir,Q3_Rare
103,Accord of Sjörå and Futakuchi-onna,Orders,Sjörå,Q4_Superior
103,Accord of Sjörå and Futakuchi-onna,Orders,Fuath,Q5_Epic
103,Accord of Sjörå and Futakuchi-onna,Orders,Fucanglong,Q6_Mythic
103,Accord of Sjörå and Futakuchi-onna,Orders,Funayūrei,Q7_Ancient
103,Accord of Sjörå and Futakuchi-onna,Orders,Futakuchi-onna,Q8_Arcane
103,Accord of Sjörå and Futakuchi-onna,Orders,Gaasyendietha,Q9_Celestial
103,Accord of Sjörå and Futakuchi-onna,Orders,Galtzagorriak,Q10_Ethereal
103,Accord of Sjörå and Futakuchi-onna,Orders,Gancanagh,Q11_Transcendent
104,Synod of Geb & Morinji-no-okama,Orders,Mormolykeia,Q1_Common
104,Synod of Geb & Morinji-no-okama,Orders,Keibu Keioiba,Q2_Uncommon
104,Synod of Geb & Morinji-no-okama,Orders,Pamola,Q3_Rare
104,Synod of Geb & Morinji-no-okama,Orders,Lindworm,Q4_Superior
104,Synod of Geb & Morinji-no-okama,Orders,Morinji-no-okama,Q5_Epic
104,Synod of Geb & Morinji-no-okama,Orders,Gashadokuro,Q6_Mythic
104,Synod of Geb & Morinji-no-okama,Orders,Geb,Q7_Ancient
104,Synod of Geb & Morinji-no-okama,Orders,Ged,Q8_Arcane
104,Synod of Geb & Morinji-no-okama,Orders,German,Q9_Celestial
104,Synod of Geb & Morinji-no-okama,Orders,Geryon,Q10_Ethereal
104,Synod of Geb & Morinji-no-okama,Orders,Ghost,Q11_Transcendent
105,Covenant of Gog & Girtablilu,Orders,Wirry-cow,Q1_Common
105,Covenant of Gog & Girtablilu,Orders,Mbwiri,Q2_Uncommon
105,Covenant of Gog & Girtablilu,Orders,Ghost riders,Q3_Rare
105,Covenant of Gog & Girtablilu,Orders,Gigantes,Q4_Superior
105,Covenant of Gog & Girtablilu,Orders,Gigelorum,Q5_Epic
105,Covenant of Gog & Girtablilu,Orders,Girtablilu,Q6_Mythic
105,Covenant of Gog & Girtablilu,Orders,Goblin,Q7_Ancient
105,Covenant of Gog & Girtablilu,Orders,Gog,Q8_Arcane
105,Covenant of Gog & Girtablilu,Orders,Gorgon,Q9_Celestial
105,Covenant of Gog & Girtablilu,Orders,Goryō,Q10_Ethereal
105,Covenant of Gog & Girtablilu,Orders,Grigori,Q11_Transcendent
106,Synod of Grim & Leprechaun,Orders,Kapre,Q1_Common
106,Synod of Grim & Leprechaun,Orders,Kappa,Q2_Uncommon
106,Synod of Grim & Leprechaun,Orders,Preta,Q3_Rare
106,Synod of Grim & Leprechaun,Orders,Leprechaun,Q4_Superior
106,Synod of Grim & Leprechaun,Orders,Grim,Q5_Epic
106,Synod of Grim & Leprechaun,Orders,Grim Reaper,Q6_Mythic
106,Synod of Grim & Leprechaun,Orders,Grindylow,Q7_Ancient
106,Synod of Grim & Leprechaun,Orders,Gui Po,Q8_Arcane
106,Synod of Grim & Leprechaun,Orders,Gui Shu,Q9_Celestial
106,Synod of Grim & Leprechaun,Orders,Gulon,Q10_Ethereal
106,Synod of Grim & Leprechaun,Orders,Gumiho,Q11_Transcendent
107,Oath of Satyr & HornedSerpent,Orders,Island Satyr,Q1_Common
107,Oath of Satyr & HornedSerpent,Orders,Satyr,Q2_Uncommon
107,Oath of Satyr & HornedSerpent,Orders,Libyan Satyr,Q3_Rare
107,Oath of Satyr & HornedSerpent,Orders,Satyrus,Q4_Superior
107,Oath of Satyr & HornedSerpent,Orders,Satori,Q5_Epic
107,Oath of Satyr & HornedSerpent,Orders,La Sayona,Q6_Mythic
107,Oath of Satyr & HornedSerpent,Orders,Zilant,Q7_Ancient
107,Oath of Satyr & HornedSerpent,Orders,Tikbalang,Q8_Arcane
107,Oath of Satyr & HornedSerpent,Orders,Horned Serpent,Q9_Celestial
107,Oath of Satyr & HornedSerpent,Orders,Penanggalan,Q10_Ethereal
107,Oath of Satyr & HornedSerpent,Orders,Langmeidong,Q11_Transcendent
108,Accord of Gyūki and Hadhayosh,Orders,Haugbúi,Q1_Common
108,Accord of Gyūki and Hadhayosh,Orders,Gwyllgi,Q2_Uncommon
108,Accord of Gyūki and Hadhayosh,Orders,Gyascutus,Q3_Rare
108,Accord of Gyūki and Hadhayosh,Orders,Gytrash,Q4_Superior
108,Accord of Gyūki and Hadhayosh,Orders,Gyūki,Q5_Epic
108,Accord of Gyūki and Hadhayosh,Orders,Hábrók,Q6_Mythic
108,Accord of Gyūki and Hadhayosh,Orders,Hadhayosh,Q7_Ancient
108,Accord of Gyūki and Hadhayosh,Orders,Haietlik,Q8_Arcane
108,Accord of Gyūki and Hadhayosh,Orders,Halloi,Q9_Celestial
108,Accord of Gyūki and Hadhayosh,Orders,Hai-uri,Q10_Ethereal
108,Accord of Gyūki and Hadhayosh,Orders,Hakutaku,Q11_Transcendent
109,Oath of Jinn & Hanauepe,Orders,Mujina,Q1_Common
109,Oath of Jinn & Hanauepe,Orders,Jinn,Q2_Uncommon
109,Oath of Jinn & Hanauepe,Orders,Zuijin,Q3_Rare
109,Oath of Jinn & Hanauepe,Orders,Inapertwa,Q4_Superior
109,Oath of Jinn & Hanauepe,Orders,Hākuturi,Q5_Epic
109,Oath of Jinn & Hanauepe,Orders,Half-elf,Q6_Mythic
109,Oath of Jinn & Hanauepe,Orders,Haltija,Q7_Ancient
109,Oath of Jinn & Hanauepe,Orders,Hamadryad,Q8_Arcane
109,Oath of Jinn & Hanauepe,Orders,Hamingja,Q9_Celestial
109,Oath of Jinn & Hanauepe,Orders,Hamsa,Q10_Ethereal
109,Oath of Jinn & Hanauepe,Orders,Hanau epe,Q11_Transcendent
110,Ward of Lugat and TugarinZmeyevich,Orders,Sarugami,Q1_Common
110,Ward of Lugat and TugarinZmeyevich,Orders,Inugami,Q2_Uncommon
110,Ward of Lugat and TugarinZmeyevich,Orders,Yakubyō-gami,Q3_Rare
110,Ward of Lugat and TugarinZmeyevich,Orders,Lugat,Q4_Superior
110,Ward of Lugat and TugarinZmeyevich,Orders,Rougarou,Q5_Epic
110,Ward of Lugat and TugarinZmeyevich,Orders,Sarngika,Q6_Mythic
110,Ward of Lugat and TugarinZmeyevich,Orders,Sarimanok,Q7_Ancient
110,Ward of Lugat and TugarinZmeyevich,Orders,Kamikiri,Q8_Arcane
110,Ward of Lugat and TugarinZmeyevich,Orders,Tugarin Zmeyevich,Q9_Celestial
110,Ward of Lugat and TugarinZmeyevich,Orders,Yato-no-kami,Q10_Ethereal
110,Ward of Lugat and TugarinZmeyevich,Orders,Tatami-tataki,Q11_Transcendent
111,Seal of Mokoi & Heinzelmännchen,Orders,Mokoi,Q1_Common
111,Seal of Mokoi & Heinzelmännchen,Orders,Mokorea,Q2_Uncommon
111,Seal of Mokoi & Heinzelmännchen,Orders,Madam Koi Koi,Q3_Rare
111,Seal of Mokoi & Heinzelmännchen,Orders,Ichimoku-nyūdō,Q4_Superior
111,Seal of Mokoi & Heinzelmännchen,Orders,Mokèlé-mbèmbé,Q5_Epic
111,Seal of Mokoi & Heinzelmännchen,Orders,Helloi,Q6_Mythic
111,Seal of Mokoi & Heinzelmännchen,Orders,Heinzelmännchen,Q7_Ancient
111,Seal of Mokoi & Heinzelmännchen,Orders,Hejkal,Q8_Arcane
111,Seal of Mokoi & Heinzelmännchen,Orders,Heracles,Q9_Celestial
111,Seal of Mokoi & Heinzelmännchen,Orders,Hercinia,Q10_Ethereal
111,Seal of Mokoi & Heinzelmännchen,Orders,Hesperides,Q11_Transcendent
112,Synod of Hihi & Pardalokampoi,Orders,Tartalo,Q1_Common
112,Synod of Hihi & Pardalokampoi,Orders,Svartálfar,Q2_Uncommon
112,Synod of Hihi & Pardalokampoi,Orders,Jackalope,Q3_Rare
112,Synod of Hihi & Pardalokampoi,Orders,Pardalokampoi,Q4_Superior
112,Synod of Hihi & Pardalokampoi,Orders,Hidebehind,Q5_Epic
112,Synod of Hihi & Pardalokampoi,Orders,Hihi,Q6_Mythic
112,Synod of Hihi & Pardalokampoi,Orders,Hippalectryon,Q7_Ancient
112,Synod of Hihi & Pardalokampoi,Orders,Hodag,Q8_Arcane
112,Synod of Hihi & Pardalokampoi,Orders,Hōkō,Q9_Celestial
112,Synod of Hihi & Pardalokampoi,Orders,Hó͘-ko͘-pô,Q10_Ethereal
112,Synod of Hihi & Pardalokampoi,Orders,Hồ ly tinh,Q11_Transcendent
113,Seal of Tavara & Nivatakavachas,Orders,Nivatakavachas,Q1_Common
113,Seal of Tavara & Nivatakavachas,Orders,Plakavac,Q2_Uncommon
113,Seal of Tavara & Nivatakavachas,Orders,Tachash,Q3_Rare
113,Seal of Tavara & Nivatakavachas,Orders,Pishacha,Q4_Superior
113,Seal of Tavara & Nivatakavachas,Orders,Taka-onna,Q5_Epic
113,Seal of Tavara & Nivatakavachas,Orders,Xecotcovach,Q6_Mythic
113,Seal of Tavara & Nivatakavachas,Orders,Samodiva,Q7_Ancient
113,Seal of Tavara & Nivatakavachas,Orders,Tavara,Q8_Arcane
113,Seal of Tavara & Nivatakavachas,Orders,Kujata,Q9_Celestial
113,Seal of Tavara & Nivatakavachas,Orders,Matagot,Q10_Ethereal
113,Seal of Tavara & Nivatakavachas,Orders,Nang Takian,Q11_Transcendent
114,Seal of Homa & HombreGato,Orders,Krasue,Q1_Common
114,Seal of Homa & HombreGato,Orders,Yatagarasu,Q2_Uncommon
114,Seal of Homa & HombreGato,Orders,Trasgo,Q3_Rare
114,Seal of Homa & HombreGato,Orders,Jievaras,Q4_Superior
114,Seal of Homa & HombreGato,Orders,Narasimha,Q5_Epic
114,Seal of Homa & HombreGato,Orders,Homa,Q6_Mythic
114,Seal of Homa & HombreGato,Orders,Hombre Caiman,Q7_Ancient
114,Seal of Homa & HombreGato,Orders,Hombre Gato,Q8_Arcane
114,Seal of Homa & HombreGato,Orders,Hō-ō,Q9_Celestial
114,Seal of Homa & HombreGato,Orders,Hoopoe,Q10_Ethereal
114,Seal of Homa & HombreGato,Orders,Hoop snake,Q11_Transcendent
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Pakhangba,Q1_Common
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Lyngbakr,Q2_Uncommon
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Shang-Yang,Q3_Rare
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Lakhey,Q4_Superior
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Leviathan,Q5_Epic
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Orphan Bird,Q6_Mythic
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Manananggal,Q7_Ancient
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Toire-no-Hanakosan,Q8_Arcane
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Uchek Langmeidong,Q9_Celestial
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Hraesvelg,Q10_Ethereal
115,Seal of Lakhey & Toire-no-Hanakosan,Orders,Hrímþurs,Q11_Transcendent
116,Seal of Shen & Nightmarchers,Orders,Peuchen,Q1_Common
116,Seal of Shen & Nightmarchers,Orders,Shen,Q2_Uncommon
116,Seal of Shen & Nightmarchers,Orders,Leuce,Q3_Rare
116,Seal of Shen & Nightmarchers,Orders,Ikuchi,Q4_Superior
116,Seal of Shen & Nightmarchers,Orders,Shenlong,Q5_Epic
116,Seal of Shen & Nightmarchers,Orders,Nozuchi,Q6_Mythic
116,Seal of Shen & Nightmarchers,Orders,Mizuchi,Q7_Ancient
116,Seal of Shen & Nightmarchers,Orders,Koshchei,Q8_Arcane
116,Seal of Shen & Nightmarchers,Orders,Tsuchigumo,Q9_Celestial
116,Seal of Shen & Nightmarchers,Orders,Nightmarchers,Q10_Ethereal
116,Seal of Shen & Nightmarchers,Orders,Hue-tsiau,Q11_Transcendent
117,Ward of Imp and Il-Belliegħa,Orders,Putz,Q1_Common
117,Ward of Imp and Il-Belliegħa,Orders,Hundun,Q2_Uncommon
117,Ward of Imp and Il-Belliegħa,Orders,Hydra,Q3_Rare
117,Ward of Imp and Il-Belliegħa,Orders,Hyōsube,Q4_Superior
117,Ward of Imp and Il-Belliegħa,Orders,Ichchhadhari Nag,Q5_Epic
117,Ward of Imp and Il-Belliegħa,Orders,Ikiryō,Q6_Mythic
117,Ward of Imp and Il-Belliegħa,Orders,Iku-Turso,Q7_Ancient
117,Ward of Imp and Il-Belliegħa,Orders,Il-Belliegħa,Q8_Arcane
117,Ward of Imp and Il-Belliegħa,Orders,Imp,Q9_Celestial
117,Ward of Imp and Il-Belliegħa,Orders,Imugi,Q10_Ethereal
117,Ward of Imp and Il-Belliegħa,Orders,Indrik,Q11_Transcendent
118,Covenant of Kui & Lui-kong-tsiau,Orders,Tek-ko-kui,Q1_Common
118,Covenant of Kui & Lui-kong-tsiau,Orders,Kui,Q2_Uncommon
118,Covenant of Kui & Lui-kong-tsiau,Orders,Teke Teke,Q3_Rare
118,Covenant of Kui & Lui-kong-tsiau,Orders,Ko-gok,Q4_Superior
118,Covenant of Kui & Lui-kong-tsiau,Orders,Wati-kutjara,Q5_Epic
118,Covenant of Kui & Lui-kong-tsiau,Orders,Kyūbi-no-kitsune,Q6_Mythic
118,Covenant of Kui & Lui-kong-tsiau,Orders,Lui-kong-tsiau,Q7_Ancient
118,Covenant of Kui & Lui-kong-tsiau,Orders,Ior,Q8_Arcane
118,Covenant of Kui & Lui-kong-tsiau,Orders,Jaroszek,Q9_Celestial
118,Covenant of Kui & Lui-kong-tsiau,Orders,Jaud,Q10_Ethereal
118,Covenant of Kui & Lui-kong-tsiau,Orders,Jerff,Q11_Transcendent
119,Ward of Näkki and Jiutouniao,Orders,Näkki,Q1_Common
119,Ward of Näkki and Jiutouniao,Orders,Jersey Devil,Q2_Uncommon
119,Ward of Näkki and Jiutouniao,Orders,Jiaolong,Q3_Rare
119,Ward of Näkki and Jiutouniao,Orders,Jibakurei,Q4_Superior
119,Ward of Näkki and Jiutouniao,Orders,Jipijka'm,Q5_Epic
119,Ward of Näkki and Jiutouniao,Orders,Jiu tou niao,Q6_Mythic
119,Ward of Näkki and Jiutouniao,Orders,Jogah,Q7_Ancient
119,Ward of Näkki and Jiutouniao,Orders,Jörmungandr,Q8_Arcane
119,Ward of Näkki and Jiutouniao,Orders,Jorōgumo,Q9_Celestial
119,Ward of Näkki and Jiutouniao,Orders,Jötunn,Q10_Ethereal
119,Ward of Näkki and Jiutouniao,Orders,Jujak,Q11_Transcendent
120,Oath of Pixie & Kamaitachi,Orders,Pixie,Q1_Common
120,Oath of Pixie & Kamaitachi,Orders,Pixiu,Q2_Uncommon
120,Oath of Pixie & Kamaitachi,Orders,Kajsa,Q3_Rare
120,Oath of Pixie & Kamaitachi,Orders,Kalakeyas,Q4_Superior
120,Oath of Pixie & Kamaitachi,Orders,Kamaitachi,Q5_Epic
120,Oath of Pixie & Kamaitachi,Orders,Kasha,Q6_Mythic
120,Oath of Pixie & Kamaitachi,Orders,Kaukas,Q7_Ancient
120,Oath of Pixie & Kamaitachi,Orders,Kayeri,Q8_Arcane
120,Oath of Pixie & Kamaitachi,Orders,Kelpie,Q9_Celestial
120,Oath of Pixie & Kamaitachi,Orders,Keythong,Q10_Ethereal
120,Oath of Pixie & Kamaitachi,Orders,Khyah,Q11_Transcendent
121,Conclave of Kijo and Sorobanbōzu,Orders,Umibōzu,Q1_Common
121,Conclave of Kijo and Sorobanbōzu,Orders,Sorobanbōzu,Q2_Uncommon
121,Conclave of Kijo and Sorobanbōzu,Orders,Kumiho,Q3_Rare
121,Conclave of Kijo and Sorobanbōzu,Orders,Umi-nyōbō,Q4_Superior
121,Conclave of Kijo and Sorobanbōzu,Orders,Kijimunaa,Q5_Epic
121,Conclave of Kijo and Sorobanbōzu,Orders,Kijo,Q6_Mythic
121,Conclave of Kijo and Sorobanbōzu,Orders,Kinnara,Q7_Ancient
121,Conclave of Kijo and Sorobanbōzu,Orders,Kin-u,Q8_Arcane
121,Conclave of Kijo and Sorobanbōzu,Orders,Kofewalt,Q9_Celestial
121,Conclave of Kijo and Sorobanbōzu,Orders,Komainu,Q10_Ethereal
121,Conclave of Kijo and Sorobanbōzu,Orders,Konaki-jiji,Q11_Transcendent
122,Accord of Kun and KuarahyJára,Orders,Pygmy,Q1_Common
122,Accord of Kun and KuarahyJára,Orders,Konoha-tengu,Q2_Uncommon
122,Accord of Kun and KuarahyJára,Orders,Konrul,Q3_Rare
122,Accord of Kun and KuarahyJára,Orders,Koro-pok-guru,Q4_Superior
122,Accord of Kun and KuarahyJára,Orders,Kuarahy Jára,Q5_Epic
122,Accord of Kun and KuarahyJára,Orders,Kubikajiri,Q6_Mythic
122,Accord of Kun and KuarahyJára,Orders,Kulshedra,Q7_Ancient
122,Accord of Kun and KuarahyJára,Orders,Kun,Q8_Arcane
122,Accord of Kun and KuarahyJára,Orders,Kurma,Q9_Celestial
122,Accord of Kun and KuarahyJára,Orders,Kye-ryong,Q10_Ethereal
122,Accord of Kun and KuarahyJára,Orders,Kyourinrin,Q11_Transcendent
123,Accord of Ladon and Leanansidhe,Orders,Patasola,Q1_Common
123,Accord of Ladon and Leanansidhe,Orders,Sampati,Q2_Uncommon
123,Accord of Ladon and Leanansidhe,Orders,Vrykolakas,Q3_Rare
123,Accord of Ladon and Leanansidhe,Orders,Patupairehe,Q4_Superior
123,Accord of Ladon and Leanansidhe,Orders,Kyūketsuki,Q5_Epic
123,Accord of Ladon and Leanansidhe,Orders,Ladon,Q6_Mythic
123,Accord of Ladon and Leanansidhe,Orders,Laukų dvasios,Q7_Ancient
123,Accord of Ladon and Leanansidhe,Orders,Leanan sidhe,Q8_Arcane
123,Accord of Ladon and Leanansidhe,Orders,Leokampoi,Q9_Celestial
123,Accord of Ladon and Leanansidhe,Orders,Leontophone,Q10_Ethereal
123,Accord of Ladon and Leanansidhe,Orders,Leyak,Q11_Transcendent
124,Conclave of Loki and Nanom-keea-po-da,Orders,Nandi Bear,Q1_Common
124,Conclave of Loki and Nanom-keea-po-da,Orders,Nando-baba,Q2_Uncommon
124,Conclave of Loki and Nanom-keea-po-da,Orders,Wendigo,Q3_Rare
124,Conclave of Loki and Nanom-keea-po-da,Orders,Salamander,Q4_Superior
124,Conclave of Loki and Nanom-keea-po-da,Orders,Nanom-keea-po-da,Q5_Epic
124,Conclave of Loki and Nanom-keea-po-da,Orders,Lidérc,Q6_Mythic
124,Conclave of Loki and Nanom-keea-po-da,Orders,Lietuvēns,Q7_Ancient
124,Conclave of Loki and Nanom-keea-po-da,Orders,Lilitu,Q8_Arcane
124,Conclave of Loki and Nanom-keea-po-da,Orders,Ljósálfar,Q9_Celestial
124,Conclave of Loki and Nanom-keea-po-da,Orders,Ljubi,Q10_Ethereal
124,Conclave of Loki and Nanom-keea-po-da,Orders,Loki,Q11_Transcendent
125,Synod of Lusca & Turkicmythological,Orders,Ole-Higue,Q1_Common
125,Synod of Lusca & Turkicmythological,Orders,Polevik,Q2_Uncommon
125,Synod of Lusca & Turkicmythological,Orders,Plague Maiden,Q3_Rare
125,Synod of Lusca & Turkicmythological,Orders,Myrmecoleon,Q4_Superior
125,Synod of Lusca & Turkicmythological,Orders,Turkic mythological figures,Q5_Epic
125,Synod of Lusca & Turkicmythological,Orders,Lo-lol,Q6_Mythic
125,Synod of Lusca & Turkicmythological,Orders,Loogaroo,Q7_Ancient
125,Synod of Lusca & Turkicmythological,Orders,Loup-garou,Q8_Arcane
125,Synod of Lusca & Turkicmythological,Orders,Luison,Q9_Celestial
125,Synod of Lusca & Turkicmythological,Orders,Lusca,Q10_Ethereal
125,Synod of Lusca & Turkicmythological,Orders,Lutin,Q11_Transcendent
126,Synod of Lynx & ShadowPeople,Orders,Moss people,Q1_Common
126,Synod of Lynx & ShadowPeople,Orders,Shadow People,Q2_Uncommon
126,Synod of Lynx & ShadowPeople,Orders,Lynx,Q3_Rare
126,Synod of Lynx & ShadowPeople,Orders,Machlyes,Q4_Superior
126,Synod of Lynx & ShadowPeople,Orders,Maero,Q5_Epic
126,Synod of Lynx & ShadowPeople,Orders,Magog,Q6_Mythic
126,Synod of Lynx & ShadowPeople,Orders,Mahuika,Q7_Ancient
126,Synod of Lynx & ShadowPeople,Orders,Mājas gari,Q8_Arcane
126,Synod of Lynx & ShadowPeople,Orders,Maro deivės,Q9_Celestial
126,Synod of Lynx & ShadowPeople,Orders,Matsya,Q10_Ethereal
126,Synod of Lynx & ShadowPeople,Orders,Mavka,Q11_Transcendent
127,Circle of Mimi and YouHunYeGui,Orders,Sun Wukong,Q1_Common
127,Circle of Mimi and YouHunYeGui,Orders,Polong,Q2_Uncommon
127,Circle of Mimi and YouHunYeGui,Orders,You Hun Ye Gui,Q3_Rare
127,Circle of Mimi and YouHunYeGui,Orders,Sunakake-baba,Q4_Superior
127,Circle of Mimi and YouHunYeGui,Orders,Mazzikin,Q5_Epic
127,Circle of Mimi and YouHunYeGui,Orders,Mbói Tu'ĩ,Q6_Mythic
127,Circle of Mimi and YouHunYeGui,Orders,Melek Taus,Q7_Ancient
127,Circle of Mimi and YouHunYeGui,Orders,Meliae,Q8_Arcane
127,Circle of Mimi and YouHunYeGui,Orders,Mermaid/Merman,Q9_Celestial
127,Circle of Mimi and YouHunYeGui,Orders,Mimi,Q10_Ethereal
127,Circle of Mimi and YouHunYeGui,Orders,Min Min Light,Q11_Transcendent
